OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,TotalAmount,PaymentID,ShippingID,OrderStatus
18799,440,347,2023-09-01,2,44880,89760,18799,18799,Shipped
18800,1724,322,2024-09-26,1,43627,43627,18800,18800,Shipped
18801,4047,343,2024-02-25,2,45273,90546,18801,18801,Delivered
18802,1976,245,2025-03-19,5,36680,183400,18802,18802,Shipped
18803,2840,399,2023-12-26,4,4872,19488,18803,18803,Delivered
18804,2392,102,2025-06-14,3,7417,22251,18804,18804,Delivered
18805,4488,39,2023-02-28,2,16429,32858,18805,18805,Cancelled
18806,2010,208,2023-07-07,4,24426,97704,18806,18806,Delivered
18807,240,392,2024-05-22,5,24935,124675,18807,18807,Delivered
18808,3540,94,2023-05-07,3,9733,29199,18808,18808,Delivered
18809,3580,444,2025-03-19,2,8415,16830,18809,18809,Delivered
18810,1922,79,2023-12-03,5,28290,141450,18810,18810,Delivered
18811,2473,362,2025-03-10,2,25464,50928,18811,18811,Shipped
18812,310,426,2024-04-27,5,45741,228705,18812,18812,Delivered
18813,604,493,2024-11-03,3,14632,43896,18813,18813,Delivered
18814,3646,402,2023-04-05,1,39113,39113,18814,18814,Delivered
18815,2244,147,2024-09-24,2,40028,80056,18815,18815,Delivered
18816,4205,156,2023-05-04,5,42211,211055,18816,18816,Delivered
18817,3718,119,2024-07-09,5,22352,111760,18817,18817,Delivered
18818,1406,388,2024-01-14,4,5167,20668,18818,18818,Delivered
18819,815,482,2023-08-29,3,1335,4005,18819,18819,Delivered
18820,3533,420,2024-12-17,4,2820,11280,18820,18820,Delivered
18821,3923,122,2023-02-21,1,2365,2365,18821,18821,Delivered
18822,4033,288,2025-03-02,3,32505,97515,18822,18822,Delivered
18823,2745,139,2024-10-23,3,1647,4941,18823,18823,Delivered
18824,2777,68,2023-10-14,2,11931,23862,18824,18824,Shipped
18825,3931,469,2024-09-27,3,22464,67392,18825,18825,Delivered
18826,2492,191,2023-12-27,4,27721,110884,18826,18826,Shipped
18827,3194,298,2024-09-13,1,20936,20936,18827,18827,Delivered
18828,2790,427,2024-03-18,2,22518,45036,18828,18828,Delivered
18829,1639,287,2023-09-26,2,1932,3864,18829,18829,Delivered
18830,873,68,2024-05-04,1,47452,47452,18830,18830,Delivered
18831,3647,131,2023-09-01,4,7832,31328,18831,18831,Delivered
18832,1404,77,2024-11-12,2,26041,52082,18832,18832,Shipped
18833,2879,217,2024-12-18,3,48546,145638,18833,18833,Shipped
18834,1959,143,2023-09-08,5,19960,99800,18834,18834,Delivered
18835,3261,369,2025-01-09,1,31090,31090,18835,18835,Shipped
18836,2330,115,2024-12-31,5,3338,16690,18836,18836,Delivered
18837,3937,301,2025-05-25,2,20610,41220,18837,18837,Delivered
18838,1833,270,2024-06-22,5,4956,24780,18838,18838,Delivered
18839,3125,463,2024-04-18,2,10395,20790,18839,18839,Shipped
18840,1250,38,2024-03-01,5,20283,101415,18840,18840,Delivered
18841,1406,159,2023-06-07,5,1349,6745,18841,18841,Shipped
18842,1884,95,2024-04-01,3,4875,14625,18842,18842,Delivered
18843,1307,188,2023-08-11,2,17453,34906,18843,18843,Delivered
18844,2322,335,2024-10-13,3,30017,90051,18844,18844,Delivered
18845,1534,331,2023-12-24,1,17917,17917,18845,18845,Delivered
18846,4502,218,2025-02-19,4,41748,166992,18846,18846,Delivered
18847,4886,231,2025-05-23,4,40603,162412,18847,18847,Delivered
18848,100,495,2023-02-04,5,11083,55415,18848,18848,Delivered
18849,2691,122,2024-11-03,5,42206,211030,18849,18849,Delivered
18850,2415,454,2024-12-12,1,2688,2688,18850,18850,Cancelled
18851,255,320,2023-04-02,3,40500,121500,18851,18851,Delivered
18852,393,27,2023-12-01,3,30364,91092,18852,18852,Delivered
18853,1648,455,2023-06-25,4,17779,71116,18853,18853,Shipped
18854,2033,258,2024-11-20,1,44680,44680,18854,18854,Delivered
18855,1711,344,2024-08-01,1,23304,23304,18855,18855,Delivered
18856,3647,493,2025-01-04,5,28014,140070,18856,18856,Cancelled
18857,2349,52,2024-03-17,4,32828,131312,18857,18857,Delivered
18858,3655,363,2025-02-05,3,10552,31656,18858,18858,Delivered
18859,4352,251,2024-04-01,3,29955,89865,18859,18859,Shipped
18860,4731,424,2025-03-02,4,31987,127948,18860,18860,Delivered
18861,228,89,2023-04-27,1,25825,25825,18861,18861,Delivered
18862,3290,161,2023-02-05,5,32065,160325,18862,18862,Delivered
18863,4492,365,2025-03-24,5,17712,88560,18863,18863,Cancelled
18864,2640,416,2023-08-03,5,39087,195435,18864,18864,Delivered
18865,2559,469,2023-11-30,4,22233,88932,18865,18865,Delivered
18866,4703,298,2025-01-23,5,3623,18115,18866,18866,Delivered
18867,2237,66,2024-11-27,3,2131,6393,18867,18867,Delivered
18868,1952,94,2023-08-09,4,43493,173972,18868,18868,Delivered
18869,898,153,2024-05-17,4,38267,153068,18869,18869,Delivered
18870,338,339,2023-03-03,1,29087,29087,18870,18870,Delivered
18871,12,497,2025-01-04,1,16934,16934,18871,18871,Delivered
18872,708,276,2024-01-16,2,19905,39810,18872,18872,Delivered
18873,2364,413,2025-03-19,1,18404,18404,18873,18873,Delivered
18874,2258,334,2024-05-21,1,12065,12065,18874,18874,Delivered
18875,1920,258,2023-03-11,5,40653,203265,18875,18875,Delivered
18876,125,128,2024-07-12,4,44171,176684,18876,18876,Delivered
18877,1544,98,2023-09-19,2,49530,99060,18877,18877,Delivered
18878,3959,462,2025-06-08,3,16207,48621,18878,18878,Shipped
18879,1062,305,2025-01-01,5,38942,194710,18879,18879,Delivered
18880,4522,145,2023-12-20,5,24319,121595,18880,18880,Shipped
18881,3115,480,2024-04-22,3,43446,130338,18881,18881,Delivered
18882,3950,325,2024-12-17,1,27536,27536,18882,18882,Delivered
18883,2014,175,2023-09-17,1,24452,24452,18883,18883,Shipped
18884,2603,317,2024-07-15,5,27623,138115,18884,18884,Delivered
18885,3428,108,2024-09-16,5,23139,115695,18885,18885,Delivered
18886,541,145,2025-06-03,2,33574,67148,18886,18886,Delivered
18887,3623,487,2024-11-22,2,41281,82562,18887,18887,Shipped
18888,1321,24,2023-09-24,2,30735,61470,18888,18888,Cancelled
18889,2067,475,2024-07-26,5,1615,8075,18889,18889,Delivered
18890,1201,498,2023-12-26,5,12368,61840,18890,18890,Delivered
18891,730,166,2024-01-13,2,38762,77524,18891,18891,Delivered
18892,200,213,2025-01-09,4,15041,60164,18892,18892,Delivered
18893,85,82,2023-10-26,1,11001,11001,18893,18893,Delivered
18894,2563,52,2025-02-17,2,19792,39584,18894,18894,Shipped
18895,308,391,2024-10-09,5,48033,240165,18895,18895,Delivered
18896,2515,221,2025-04-14,5,39515,197575,18896,18896,Shipped
18897,1112,288,2024-03-15,4,15204,60816,18897,18897,Delivered
18898,2155,390,2023-06-21,1,43693,43693,18898,18898,Delivered
18899,1018,185,2024-03-31,5,47624,238120,18899,18899,Delivered
18900,1732,173,2024-05-02,2,4047,8094,18900,18900,Delivered
18901,3686,340,2023-02-05,5,4704,23520,18901,18901,Delivered
18902,3544,500,2025-01-24,2,22613,45226,18902,18902,Delivered
18903,3011,235,2025-06-15,5,1876,9380,18903,18903,Shipped
18904,2743,218,2024-02-06,2,34508,69016,18904,18904,Delivered
18905,1507,469,2024-10-16,5,39063,195315,18905,18905,Delivered
18906,4547,342,2023-04-27,5,39279,196395,18906,18906,Delivered
18907,1820,91,2023-10-29,2,25059,50118,18907,18907,Delivered
18908,3254,438,2024-09-12,4,25510,102040,18908,18908,Delivered
18909,4591,446,2023-10-26,5,47194,235970,18909,18909,Delivered
18910,4389,62,2024-05-20,5,37211,186055,18910,18910,Delivered
18911,2848,354,2025-01-27,1,16218,16218,18911,18911,Delivered
18912,2852,62,2023-06-30,4,7217,28868,18912,18912,Delivered
18913,1743,304,2025-05-25,1,37704,37704,18913,18913,Delivered
18914,2626,198,2023-09-26,5,4795,23975,18914,18914,Delivered
18915,2398,294,2024-03-07,2,41768,83536,18915,18915,Delivered
18916,1166,450,2024-01-24,2,1149,2298,18916,18916,Delivered
18917,1702,422,2023-03-31,5,11298,56490,18917,18917,Delivered
18918,4890,76,2025-04-25,2,48617,97234,18918,18918,Delivered
18919,1252,320,2023-09-13,3,10986,32958,18919,18919,Delivered
18920,4483,70,2025-04-22,2,33870,67740,18920,18920,Delivered
18921,4471,39,2024-03-22,4,32842,131368,18921,18921,Delivered
18922,1207,146,2024-01-04,1,15545,15545,18922,18922,Delivered
18923,1378,248,2024-04-23,4,26567,106268,18923,18923,Delivered
18924,2572,364,2023-01-03,5,10416,52080,18924,18924,Delivered
18925,2911,361,2025-01-03,2,28790,57580,18925,18925,Delivered
18926,204,257,2025-02-10,1,49381,49381,18926,18926,Delivered
18927,4436,353,2024-02-12,4,31433,125732,18927,18927,Shipped
18928,176,17,2024-03-25,4,36774,147096,18928,18928,Delivered
18929,1586,192,2025-04-17,3,6540,19620,18929,18929,Shipped
18930,2504,487,2023-01-03,4,22201,88804,18930,18930,Shipped
18931,3778,124,2024-03-05,4,5851,23404,18931,18931,Delivered
18932,721,77,2025-01-04,4,2359,9436,18932,18932,Delivered
18933,3271,415,2023-08-06,1,17178,17178,18933,18933,Delivered
18934,4966,29,2025-02-06,5,35575,177875,18934,18934,Delivered
18935,4779,98,2023-01-05,3,26023,78069,18935,18935,Delivered
18936,3828,121,2025-05-27,3,17790,53370,18936,18936,Shipped
18937,3464,382,2025-05-09,1,45000,45000,18937,18937,Delivered
18938,4123,230,2024-07-27,2,13858,27716,18938,18938,Delivered
18939,597,158,2025-02-11,4,35545,142180,18939,18939,Delivered
18940,1854,3,2024-12-10,1,24466,24466,18940,18940,Delivered
18941,69,121,2023-07-01,4,4235,16940,18941,18941,Delivered
18942,629,443,2025-03-01,5,5160,25800,18942,18942,Delivered
18943,2568,101,2024-09-08,4,19753,79012,18943,18943,Delivered
18944,3649,72,2023-03-19,5,19423,97115,18944,18944,Delivered
18945,4442,401,2024-09-12,1,18710,18710,18945,18945,Delivered
18946,4233,236,2024-03-13,1,24311,24311,18946,18946,Shipped
18947,1977,102,2024-11-29,3,10866,32598,18947,18947,Delivered
18948,2597,447,2023-07-27,3,36327,108981,18948,18948,Delivered
18949,1160,469,2024-02-28,1,37195,37195,18949,18949,Cancelled
18950,2441,109,2024-06-09,3,25765,77295,18950,18950,Shipped
18951,84,107,2025-04-17,2,32099,64198,18951,18951,Delivered
18952,1293,237,2025-01-26,4,46742,186968,18952,18952,Delivered
18953,2540,360,2023-05-05,4,15608,62432,18953,18953,Delivered
18954,1213,7,2023-05-17,1,24002,24002,18954,18954,Delivered
18955,3848,363,2024-11-16,4,15389,61556,18955,18955,Delivered
18956,879,346,2025-03-07,5,8886,44430,18956,18956,Delivered
18957,1086,498,2023-02-20,3,21077,63231,18957,18957,Delivered
18958,3385,101,2025-06-10,2,17438,34876,18958,18958,Delivered
18959,3388,23,2023-12-18,5,31365,156825,18959,18959,Delivered
18960,1402,194,2024-07-25,1,21039,21039,18960,18960,Shipped
18961,3505,258,2025-01-04,1,42991,42991,18961,18961,Delivered
18962,2717,201,2024-02-02,5,11749,58745,18962,18962,Shipped
18963,846,98,2024-11-23,1,36365,36365,18963,18963,Delivered
18964,1046,223,2024-06-04,4,15314,61256,18964,18964,Delivered
18965,4961,13,2023-07-20,1,42984,42984,18965,18965,Delivered
18966,3603,316,2023-03-14,3,16772,50316,18966,18966,Delivered
18967,490,10,2023-10-22,4,47445,189780,18967,18967,Delivered
18968,4158,174,2023-06-16,3,44128,132384,18968,18968,Delivered
18969,3157,124,2025-05-02,5,25198,125990,18969,18969,Cancelled
18970,1537,353,2025-05-21,4,13534,54136,18970,18970,Delivered
18971,2934,375,2023-11-28,1,23703,23703,18971,18971,Cancelled
18972,1641,90,2023-10-17,3,44456,133368,18972,18972,Cancelled
18973,3718,273,2025-03-29,1,44684,44684,18973,18973,Delivered
18974,3308,351,2024-10-15,4,30393,121572,18974,18974,Delivered
18975,660,163,2024-12-28,1,26607,26607,18975,18975,Delivered
18976,1351,100,2023-01-12,4,25604,102416,18976,18976,Delivered
18977,3082,289,2023-05-31,4,20487,81948,18977,18977,Delivered
18978,2460,258,2023-10-15,4,35683,142732,18978,18978,Delivered
18979,297,150,2023-12-25,1,29318,29318,18979,18979,Delivered
18980,593,173,2023-03-04,4,49718,198872,18980,18980,Delivered
18981,2740,340,2025-01-06,2,29365,58730,18981,18981,Delivered
18982,2535,403,2023-12-06,4,21815,87260,18982,18982,Delivered
18983,3830,36,2023-01-06,1,38342,38342,18983,18983,Delivered
18984,3511,284,2024-03-02,3,28517,85551,18984,18984,Cancelled
18985,1145,54,2023-12-07,2,22385,44770,18985,18985,Delivered
18986,2830,256,2025-06-03,4,5957,23828,18986,18986,Delivered
18987,16,297,2024-11-21,1,19877,19877,18987,18987,Cancelled
18988,2223,89,2023-04-17,2,9466,18932,18988,18988,Cancelled
18989,1558,313,2023-09-22,1,8136,8136,18989,18989,Delivered
18990,2373,327,2023-05-04,5,47257,236285,18990,18990,Delivered
18991,1044,409,2025-01-22,4,41690,166760,18991,18991,Delivered
18992,814,236,2025-02-12,2,33033,66066,18992,18992,Delivered
18993,39,409,2024-11-01,2,9634,19268,18993,18993,Delivered
18994,1362,445,2023-01-31,5,26820,134100,18994,18994,Shipped
18995,1485,392,2023-09-05,5,1806,9030,18995,18995,Delivered
18996,3472,358,2024-07-19,1,43240,43240,18996,18996,Delivered
18997,4796,219,2025-03-09,2,17160,34320,18997,18997,Delivered
18998,455,258,2024-04-04,4,48999,195996,18998,18998,Shipped
18999,1385,381,2023-08-31,2,33926,67852,18999,18999,Delivered
19000,4224,228,2025-05-17,4,26472,105888,19000,19000,Delivered
19001,2258,365,2024-10-14,1,37813,37813,19001,19001,Delivered
19002,3615,71,2023-02-04,4,10169,40676,19002,19002,Delivered
19003,417,38,2023-11-21,5,30373,151865,19003,19003,Delivered
19004,3691,236,2023-09-02,4,21908,87632,19004,19004,Delivered
19005,4309,25,2023-11-12,2,34185,68370,19005,19005,Delivered
19006,4890,162,2024-08-23,3,31099,93297,19006,19006,Shipped
19007,2467,310,2023-12-25,3,8803,26409,19007,19007,Delivered
19008,2708,116,2024-09-02,3,4506,13518,19008,19008,Shipped
19009,2406,410,2024-10-11,2,27873,55746,19009,19009,Delivered
19010,3996,162,2024-12-27,1,45146,45146,19010,19010,Delivered
19011,2776,219,2025-01-03,4,3403,13612,19011,19011,Delivered
19012,980,330,2023-05-22,1,11303,11303,19012,19012,Delivered
19013,3350,348,2023-07-24,5,22974,114870,19013,19013,Delivered
19014,4816,237,2023-11-02,2,19736,39472,19014,19014,Delivered
19015,3514,384,2023-05-05,4,32654,130616,19015,19015,Delivered
19016,3779,38,2023-01-31,5,29250,146250,19016,19016,Delivered
19017,2858,134,2023-05-15,5,22863,114315,19017,19017,Delivered
19018,3482,413,2024-03-26,5,31883,159415,19018,19018,Delivered
19019,1254,477,2024-12-14,1,21253,21253,19019,19019,Delivered
19020,3147,124,2024-06-06,2,24819,49638,19020,19020,Shipped
19021,1688,313,2023-01-25,1,41256,41256,19021,19021,Delivered
19022,2990,23,2024-07-12,1,45526,45526,19022,19022,Delivered
19023,2874,425,2023-11-03,1,15502,15502,19023,19023,Delivered
19024,251,256,2023-03-08,4,30410,121640,19024,19024,Delivered
19025,1811,312,2024-04-29,2,20785,41570,19025,19025,Cancelled
19026,1885,71,2023-12-27,4,31241,124964,19026,19026,Delivered
19027,2952,228,2024-02-27,4,18730,74920,19027,19027,Delivered
19028,2426,490,2024-08-03,2,5074,10148,19028,19028,Delivered
19029,1681,427,2023-09-12,5,13377,66885,19029,19029,Delivered
19030,181,22,2024-03-05,3,43589,130767,19030,19030,Delivered
19031,4241,473,2023-10-25,2,35142,70284,19031,19031,Delivered
19032,538,157,2024-01-12,2,45735,91470,19032,19032,Delivered
19033,4682,152,2023-03-12,3,42464,127392,19033,19033,Delivered
19034,91,217,2023-03-10,1,31616,31616,19034,19034,Delivered
19035,3054,336,2025-03-19,1,44872,44872,19035,19035,Cancelled
19036,1863,432,2024-01-08,1,30749,30749,19036,19036,Delivered
19037,1133,348,2023-09-21,1,18579,18579,19037,19037,Delivered
19038,261,19,2024-12-07,3,23111,69333,19038,19038,Delivered
19039,652,445,2023-05-21,3,16465,49395,19039,19039,Cancelled
19040,4106,475,2025-03-16,3,44632,133896,19040,19040,Delivered
19041,178,193,2024-10-16,1,2737,2737,19041,19041,Delivered
19042,723,92,2025-01-20,1,24690,24690,19042,19042,Delivered
19043,2512,456,2024-12-14,2,19201,38402,19043,19043,Delivered
19044,3257,239,2024-09-25,4,22273,89092,19044,19044,Shipped
19045,786,488,2023-04-22,4,13069,52276,19045,19045,Delivered
19046,1090,282,2024-12-28,2,9095,18190,19046,19046,Delivered
19047,840,281,2024-08-19,2,42141,84282,19047,19047,Delivered
19048,674,281,2025-04-28,4,19239,76956,19048,19048,Delivered
19049,3817,373,2023-06-26,4,27591,110364,19049,19049,Shipped
19050,3673,79,2025-04-10,2,37232,74464,19050,19050,Delivered
19051,1307,445,2024-05-19,1,22656,22656,19051,19051,Delivered
19052,2563,462,2025-03-26,2,47187,94374,19052,19052,Delivered
19053,644,86,2024-01-11,3,1930,5790,19053,19053,Delivered
19054,2392,313,2025-06-08,3,5954,17862,19054,19054,Delivered
19055,4733,112,2024-07-17,5,17310,86550,19055,19055,Delivered
19056,2390,233,2025-05-26,1,47283,47283,19056,19056,Delivered
19057,3977,249,2025-05-23,3,5558,16674,19057,19057,Delivered
19058,3099,173,2023-03-22,5,44806,224030,19058,19058,Cancelled
19059,4136,136,2025-03-25,2,38838,77676,19059,19059,Delivered
19060,3337,15,2024-03-02,5,20120,100600,19060,19060,Delivered
19061,4627,312,2024-11-07,3,23777,71331,19061,19061,Delivered
19062,189,63,2024-09-30,4,25884,103536,19062,19062,Delivered
19063,2585,25,2024-10-06,4,25380,101520,19063,19063,Delivered
19064,585,455,2023-09-12,1,8881,8881,19064,19064,Delivered
19065,3206,474,2024-01-31,3,40815,122445,19065,19065,Delivered
19066,463,384,2023-04-15,1,30990,30990,19066,19066,Delivered
19067,4024,438,2025-03-29,2,19573,39146,19067,19067,Shipped
19068,3109,41,2025-06-17,4,41851,167404,19068,19068,Shipped
19069,2453,139,2023-02-25,5,15824,79120,19069,19069,Delivered
19070,443,393,2023-03-06,4,17943,71772,19070,19070,Delivered
19071,789,419,2024-04-19,2,37891,75782,19071,19071,Shipped
19072,2468,359,2023-02-22,2,23100,46200,19072,19072,Delivered
19073,1341,270,2025-05-25,5,25017,125085,19073,19073,Delivered
19074,139,482,2024-05-27,3,29413,88239,19074,19074,Delivered
19075,2395,228,2025-04-20,2,39499,78998,19075,19075,Delivered
19076,3204,389,2024-02-17,5,34068,170340,19076,19076,Delivered
19077,2973,372,2025-01-18,4,5706,22824,19077,19077,Delivered
19078,4771,76,2024-02-20,1,16096,16096,19078,19078,Delivered
19079,2581,86,2024-10-25,4,18308,73232,19079,19079,Shipped
19080,130,287,2024-06-14,2,41479,82958,19080,19080,Delivered
19081,1437,179,2024-12-04,5,31008,155040,19081,19081,Delivered
19082,1427,33,2025-05-24,2,41751,83502,19082,19082,Delivered
19083,812,472,2024-07-29,3,34253,102759,19083,19083,Delivered
19084,4926,49,2025-06-02,5,15508,77540,19084,19084,Delivered
19085,3012,304,2025-04-28,1,46029,46029,19085,19085,Delivered
19086,2086,464,2025-05-20,1,26046,26046,19086,19086,Delivered
19087,2271,89,2025-02-08,3,19134,57402,19087,19087,Shipped
19088,3624,427,2024-06-21,1,14210,14210,19088,19088,Delivered
19089,3821,343,2024-07-28,1,24261,24261,19089,19089,Delivered
19090,4952,64,2024-09-11,2,23069,46138,19090,19090,Delivered
19091,1329,169,2024-03-28,3,19576,58728,19091,19091,Shipped
19092,2232,425,2023-12-11,5,41475,207375,19092,19092,Delivered
19093,615,154,2024-08-13,4,45529,182116,19093,19093,Delivered
19094,3098,334,2025-03-09,4,17228,68912,19094,19094,Delivered
19095,2304,362,2024-12-03,3,35973,107919,19095,19095,Shipped
19096,4020,63,2023-05-02,5,26219,131095,19096,19096,Delivered
19097,547,402,2025-01-22,1,23677,23677,19097,19097,Delivered
19098,737,294,2025-02-24,5,13768,68840,19098,19098,Delivered
19099,2384,110,2025-04-23,5,6025,30125,19099,19099,Delivered
19100,4486,320,2023-12-10,3,4903,14709,19100,19100,Shipped
19101,61,236,2024-05-02,5,4056,20280,19101,19101,Delivered
19102,377,329,2023-04-04,4,10139,40556,19102,19102,Shipped
19103,2920,186,2025-02-18,4,40289,161156,19103,19103,Cancelled
19104,1836,128,2024-02-08,2,44601,89202,19104,19104,Delivered
19105,83,196,2024-05-19,1,374,374,19105,19105,Delivered
19106,2837,382,2023-01-11,2,1767,3534,19106,19106,Delivered
19107,1078,76,2025-02-08,5,7588,37940,19107,19107,Delivered
19108,3581,451,2025-06-07,5,38442,192210,19108,19108,Shipped
19109,925,18,2024-05-07,4,47862,191448,19109,19109,Delivered
19110,2481,40,2023-09-29,3,41474,124422,19110,19110,Shipped
19111,1540,379,2023-12-20,2,31709,63418,19111,19111,Delivered
19112,3006,384,2024-08-01,5,18236,91180,19112,19112,Delivered
19113,2791,370,2023-12-07,3,10418,31254,19113,19113,Delivered
19114,3862,320,2023-12-17,1,27943,27943,19114,19114,Delivered
19115,4325,413,2024-07-29,3,24800,74400,19115,19115,Shipped
19116,2933,189,2024-06-28,5,46139,230695,19116,19116,Shipped
19117,781,421,2023-08-04,5,42863,214315,19117,19117,Delivered
19118,1600,238,2024-02-03,3,31820,95460,19118,19118,Delivered
19119,4808,129,2023-04-13,2,8814,17628,19119,19119,Delivered
19120,4672,301,2024-07-27,1,3483,3483,19120,19120,Delivered
19121,2916,300,2025-02-14,1,23262,23262,19121,19121,Delivered
19122,2766,156,2023-05-05,2,574,1148,19122,19122,Delivered
19123,4213,210,2023-01-17,2,365,730,19123,19123,Delivered
19124,2587,154,2023-09-04,5,35844,179220,19124,19124,Delivered
19125,458,269,2025-04-07,3,3510,10530,19125,19125,Delivered
19126,706,485,2023-02-26,4,26444,105776,19126,19126,Delivered
19127,4499,152,2024-07-14,5,3087,15435,19127,19127,Delivered
19128,2433,331,2025-01-26,5,33646,168230,19128,19128,Delivered
19129,322,65,2023-12-03,5,10437,52185,19129,19129,Delivered
19130,1773,52,2023-10-16,4,29571,118284,19130,19130,Delivered
19131,2883,105,2024-02-13,1,30378,30378,19131,19131,Delivered
19132,283,202,2023-07-07,4,30068,120272,19132,19132,Delivered
19133,3643,451,2024-04-21,2,19095,38190,19133,19133,Delivered
19134,4690,216,2024-05-09,4,16455,65820,19134,19134,Delivered
19135,3471,128,2023-10-18,1,34211,34211,19135,19135,Delivered
19136,3286,340,2025-06-09,4,27652,110608,19136,19136,Delivered
19137,3380,284,2023-05-09,2,37168,74336,19137,19137,Delivered
19138,566,58,2023-08-07,5,39666,198330,19138,19138,Shipped
19139,1244,357,2024-06-06,5,38464,192320,19139,19139,Delivered
19140,4621,398,2023-09-25,4,36898,147592,19140,19140,Delivered
19141,3336,428,2023-10-17,4,45201,180804,19141,19141,Delivered
19142,3066,477,2025-04-15,1,21504,21504,19142,19142,Delivered
19143,2417,385,2025-03-06,2,3060,6120,19143,19143,Cancelled
19144,3183,487,2025-06-09,2,18520,37040,19144,19144,Delivered
19145,4151,52,2023-07-02,5,3620,18100,19145,19145,Delivered
19146,66,304,2025-04-16,3,48292,144876,19146,19146,Delivered
19147,1060,91,2025-05-22,2,9591,19182,19147,19147,Delivered
19148,4290,174,2025-02-14,1,19413,19413,19148,19148,Cancelled
19149,517,172,2023-08-03,3,40470,121410,19149,19149,Cancelled
19150,250,307,2024-07-31,1,32974,32974,19150,19150,Delivered
19151,1228,458,2023-09-18,2,49171,98342,19151,19151,Delivered
19152,3975,389,2024-07-06,1,39990,39990,19152,19152,Delivered
19153,1130,289,2024-12-06,2,23866,47732,19153,19153,Delivered
19154,1731,17,2023-03-04,5,3053,15265,19154,19154,Delivered
19155,227,32,2024-03-08,5,31863,159315,19155,19155,Shipped
19156,3504,150,2024-04-22,5,4391,21955,19156,19156,Delivered
19157,19,207,2023-11-26,2,25453,50906,19157,19157,Delivered
19158,805,87,2023-07-27,5,24918,124590,19158,19158,Delivered
19159,3352,176,2023-02-14,1,29639,29639,19159,19159,Shipped
19160,3076,496,2023-08-17,1,11271,11271,19160,19160,Shipped
19161,1762,242,2023-10-27,4,22069,88276,19161,19161,Delivered
19162,3935,452,2024-08-17,5,21307,106535,19162,19162,Delivered
19163,2542,409,2024-02-12,1,48979,48979,19163,19163,Delivered
19164,2966,471,2025-05-01,4,43834,175336,19164,19164,Delivered
19165,1485,341,2024-07-15,4,5459,21836,19165,19165,Delivered
19166,2505,432,2024-11-14,5,48739,243695,19166,19166,Delivered
19167,817,37,2024-01-16,3,8946,26838,19167,19167,Delivered
19168,1729,489,2024-10-14,2,9836,19672,19168,19168,Delivered
19169,3152,368,2023-08-05,5,48100,240500,19169,19169,Delivered
19170,3380,194,2023-06-25,3,1398,4194,19170,19170,Delivered
19171,2909,329,2025-04-02,3,38179,114537,19171,19171,Cancelled
19172,3188,26,2023-02-18,2,16427,32854,19172,19172,Delivered
19173,1882,199,2025-03-22,1,37545,37545,19173,19173,Delivered
19174,2108,157,2023-02-11,5,8762,43810,19174,19174,Shipped
19175,1485,107,2024-04-03,2,7656,15312,19175,19175,Delivered
19176,408,117,2023-07-31,2,42158,84316,19176,19176,Delivered
19177,3914,70,2024-07-23,3,28818,86454,19177,19177,Cancelled
19178,2633,27,2024-06-19,1,4539,4539,19178,19178,Delivered
19179,687,120,2023-05-28,2,44216,88432,19179,19179,Delivered
19180,2974,451,2023-05-13,3,17204,51612,19180,19180,Delivered
19181,1826,176,2025-05-02,1,25241,25241,19181,19181,Delivered
19182,152,244,2024-02-04,5,45999,229995,19182,19182,Delivered
19183,649,142,2024-06-15,2,1567,3134,19183,19183,Cancelled
19184,4015,223,2024-08-28,2,23822,47644,19184,19184,Delivered
19185,2365,250,2023-11-22,3,48608,145824,19185,19185,Delivered
19186,3443,313,2023-02-16,3,33890,101670,19186,19186,Delivered
19187,1204,84,2023-12-28,1,22785,22785,19187,19187,Cancelled
19188,3276,356,2025-02-06,5,43665,218325,19188,19188,Delivered
19189,1278,225,2024-06-26,4,11996,47984,19189,19189,Delivered
19190,1609,236,2024-06-04,3,41391,124173,19190,19190,Shipped
19191,3585,468,2025-02-27,4,7529,30116,19191,19191,Delivered
19192,1776,256,2024-01-09,5,43752,218760,19192,19192,Delivered
19193,2116,160,2025-03-14,5,42994,214970,19193,19193,Shipped
19194,2632,248,2025-02-02,1,4070,4070,19194,19194,Delivered
19195,3078,10,2025-04-24,1,46931,46931,19195,19195,Delivered
19196,770,491,2025-01-05,3,4597,13791,19196,19196,Delivered
19197,4618,277,2025-02-22,1,1256,1256,19197,19197,Delivered
19198,1651,391,2024-06-25,1,10786,10786,19198,19198,Delivered
19199,1655,81,2024-10-30,1,18476,18476,19199,19199,Delivered
19200,2691,140,2023-09-28,3,21113,63339,19200,19200,Delivered
19201,2245,272,2025-03-28,1,44439,44439,19201,19201,Delivered
19202,1636,22,2023-12-13,5,21099,105495,19202,19202,Delivered
19203,1359,146,2025-01-23,2,32692,65384,19203,19203,Delivered
19204,2922,299,2024-10-27,3,45708,137124,19204,19204,Delivered
19205,2449,291,2024-10-09,1,45441,45441,19205,19205,Delivered
19206,3615,473,2024-12-26,1,23946,23946,19206,19206,Delivered
19207,643,19,2025-04-11,1,36759,36759,19207,19207,Delivered
19208,345,417,2023-04-30,3,26376,79128,19208,19208,Delivered
19209,14,457,2023-12-07,1,27487,27487,19209,19209,Cancelled
